intervalstarttime_gmt,intervalendtime_gmt,opr_dt,opr_hr,node,lmp_type,mw,hour_ext,hour
2021-12-07T13:00:00Z,2021-12-07T14:00:00Z,2021-12-07,6,IRONMTN_2_N001,LMP,47.2495,13:00:00,14
2021-12-07T14:00:00Z,2021-12-07T15:00:00Z,2021-12-07,7,IRONMTN_2_N001,LMP,58.3004,14:00:00,15
2021-12-08T04:00:00Z,2021-12-08T05:00:00Z,2021-12-07,21,IRONMTN_2_N001,LMP,67.63,04:00:00,5
2021-12-08T05:00:00Z,2021-12-08T06:00:00Z,2021-12-07,22,IRONMTN_2_N001,LMP,58.20377,05:00:00,6
2021-12-08T02:00:00Z,2021-12-08T03:00:00Z,2021-12-07,19,IRONMTN_2_N001,LMP,82,02:00:00,3
2021-12-07T11:00:00Z,2021-12-07T12:00:00Z,2021-12-07,4,IRONMTN_2_N001,LMP,40.52957,11:00:00,12
2021-12-08T00:00:00Z,2021-12-08T01:00:00Z,2021-12-07,17,IRONMTN_2_N001,LMP,80.56,00:00:00,1
2021-12-08T11:00:00Z,2021-12-08T12:00:00Z,2021-12-08,4,IRONMTN_2_N001,LMP,41.34068,11:00:00,12
2021-12-08T22:00:00Z,2021-12-08T23:00:00Z,2021-12-08,15,IRONMTN_2_N001,LMP,22.99037,22:00:00,23
2021-12-09T00:00:00Z,2021-12-09T01:00:00Z,2021-12-08,17,IRONMTN_2_N001,LMP,61.22229,00:00:00,1
2021-12-09T01:00:00Z,2021-12-09T02:00:00Z,2021-12-08,18,IRONMTN_2_N001,LMP,76.03768,01:00:00,2
2021-12-09T03:00:00Z,2021-12-09T04:00:00Z,2021-12-08,20,IRONMTN_2_N001,LMP,71.43,03:00:00,4
2021-12-08T09:00:00Z,2021-12-08T10:00:00Z,2021-12-08,2,IRONMTN_2_N001,LMP,39.65087,09:00:00,10
2021-12-08T14:00:00Z,2021-12-08T15:00:00Z,2021-12-08,7,IRONMTN_2_N001,LMP,64.88692,14:00:00,15
2021-12-09T04:00:00Z,2021-12-09T05:00:00Z,2021-12-08,21,IRONMTN_2_N001,LMP,66.76,04:00:00,5
2021-12-08T17:00:00Z,2021-12-08T18:00:00Z,2021-12-08,10,IRONMTN_2_N001,LMP,33.69329,17:00:00,18
2021-12-08T16:00:00Z,2021-12-08T17:00:00Z,2021-12-08,9,IRONMTN_2_N001,LMP,37.15891,16:00:00,17
2021-12-08T23:00:00Z,2021-12-09T00:00:00Z,2021-12-08,16,IRONMTN_2_N001,LMP,33.51203,23:00:00,24
2021-12-08T13:00:00Z,2021-12-08T14:00:00Z,2021-12-08,6,IRONMTN_2_N001,LMP,54.92455,13:00:00,14
2021-12-08T15:00:00Z,2021-12-08T16:00:00Z,2021-12-08,8,IRONMTN_2_N001,LMP,54.01011,15:00:00,16
2021-12-09T02:00:00Z,2021-12-09T03:00:00Z,2021-12-08,19,IRONMTN_2_N001,LMP,75.52372,02:00:00,3
2021-12-09T05:00:00Z,2021-12-09T06:00:00Z,2021-12-08,22,IRONMTN_2_N001,LMP,61.08246,05:00:00,6
2021-12-08T10:00:00Z,2021-12-08T11:00:00Z,2021-12-08,3,IRONMTN_2_N001,LMP,39.03967,10:00:00,11
2021-12-08T18:00:00Z,2021-12-08T19:00:00Z,2021-12-08,11,IRONMTN_2_N001,LMP,26.11227,18:00:00,19
2021-12-08T20:00:00Z,2021-12-08T21:00:00Z,2021-12-08,13,IRONMTN_2_N001,LMP,20.02609,20:00:00,21
2021-12-08T08:00:00Z,2021-12-08T09:00:00Z,2021-12-08,1,IRONMTN_2_N001,LMP,40.28429,08:00:00,9
2021-12-08T12:00:00Z,2021-12-08T13:00:00Z,2021-12-08,5,IRONMTN_2_N001,LMP,47.77152,12:00:00,13
2021-12-09T06:00:00Z,2021-12-09T07:00:00Z,2021-12-08,23,IRONMTN_2_N001,LMP,51.00986,06:00:00,7
2021-12-09T07:00:00Z,2021-12-09T08:00:00Z,2021-12-08,24,IRONMTN_2_N001,LMP,48.76729,07:00:00,8
2021-12-08T19:00:00Z,2021-12-08T20:00:00Z,2021-12-08,12,IRONMTN_2_N001,LMP,19.56742,19:00:00,20
