intervalstarttime_gmt,intervalendtime_gmt,opr_dt,opr_hr,node,lmp_type,mw,hour_ext,hour
2021-01-04T12:00:00Z,2021-01-04T13:00:00Z,2021-01-04,5,IRONMTN_2_N001,LMP,29.73187,12:00:00,13
2021-01-05T00:00:00Z,2021-01-05T01:00:00Z,2021-01-04,17,IRONMTN_2_N001,LMP,40.13904,00:00:00,1
2021-01-04T23:00:00Z,2021-01-05T00:00:00Z,2021-01-04,16,IRONMTN_2_N001,LMP,23.76945,23:00:00,24
2021-01-04T22:00:00Z,2021-01-04T23:00:00Z,2021-01-04,15,IRONMTN_2_N001,LMP,5.24771,22:00:00,23
2021-01-04T21:00:00Z,2021-01-04T22:00:00Z,2021-01-04,14,IRONMTN_2_N001,LMP,1.63467,21:00:00,22
2021-01-05T05:00:00Z,2021-01-05T06:00:00Z,2021-01-04,22,IRONMTN_2_N001,LMP,38.45458,05:00:00,6
2021-01-04T16:00:00Z,2021-01-04T17:00:00Z,2021-01-04,9,IRONMTN_2_N001,LMP,19.01401,16:00:00,17
2021-01-04T14:00:00Z,2021-01-04T15:00:00Z,2021-01-04,7,IRONMTN_2_N001,LMP,44.27395,14:00:00,15
2021-01-04T13:00:00Z,2021-01-04T14:00:00Z,2021-01-04,6,IRONMTN_2_N001,LMP,35.20782,13:00:00,14
2021-01-04T11:00:00Z,2021-01-04T12:00:00Z,2021-01-04,4,IRONMTN_2_N001,LMP,28.74623,11:00:00,12
2021-01-04T19:00:00Z,2021-01-04T20:00:00Z,2021-01-04,12,IRONMTN_2_N001,LMP,3.62373,19:00:00,20
2021-01-04T18:00:00Z,2021-01-04T19:00:00Z,2021-01-04,11,IRONMTN_2_N001,LMP,1.60344,18:00:00,19
2021-01-05T02:00:00Z,2021-01-05T03:00:00Z,2021-01-04,19,IRONMTN_2_N001,LMP,43.21682,02:00:00,3
2021-01-05T12:00:00Z,2021-01-05T13:00:00Z,2021-01-05,5,IRONMTN_2_N001,LMP,26.27278,12:00:00,13
