intervalstarttime_gmt,intervalendtime_gmt,opr_dt,opr_hr,node,lmp_type,mw
2021-08-08T07:00:00Z,2021-08-08T08:00:00Z,2021-08-08,1,IRONMTN_2_N001,LMP,45.52326
2021-08-08T10:00:00Z,2021-08-08T11:00:00Z,2021-08-08,4,IRONMTN_2_N001,LMP,43.39237
2021-08-08T20:00:00Z,2021-08-08T21:00:00Z,2021-08-08,14,IRONMTN_2_N001,LMP,38.35034
2021-08-08T08:00:00Z,2021-08-08T09:00:00Z,2021-08-08,2,IRONMTN_2_N001,LMP,43.70794
2021-08-09T06:00:00Z,2021-08-09T07:00:00Z,2021-08-08,24,IRONMTN_2_N001,LMP,46.96798
2021-08-09T00:00:00Z,2021-08-09T01:00:00Z,2021-08-08,18,IRONMTN_2_N001,LMP,46.40709
2021-08-08T14:00:00Z,2021-08-08T15:00:00Z,2021-08-08,8,IRONMTN_2_N001,LMP,37.71633
2021-08-08T12:00:00Z,2021-08-08T13:00:00Z,2021-08-08,6,IRONMTN_2_N001,LMP,45.5817
2021-08-09T05:00:00Z,2021-08-09T06:00:00Z,2021-08-08,23,IRONMTN_2_N001,LMP,52.22213
2021-08-08T17:00:00Z,2021-08-08T18:00:00Z,2021-08-08,11,IRONMTN_2_N001,LMP,25.95843
2021-08-08T19:00:00Z,2021-08-08T20:00:00Z,2021-08-08,13,IRONMTN_2_N001,LMP,34.5054
2021-08-09T02:00:00Z,2021-08-09T03:00:00Z,2021-08-08,20,IRONMTN_2_N001,LMP,70.15603
2021-08-08T09:00:00Z,2021-08-08T10:00:00Z,2021-08-08,3,IRONMTN_2_N001,LMP,43.62669
2021-08-08T13:00:00Z,2021-08-08T14:00:00Z,2021-08-08,7,IRONMTN_2_N001,LMP,44.75227
2021-08-09T17:00:00Z,2021-08-09T18:00:00Z,2021-08-09,11,IRONMTN_2_N001,LMP,42.42699
2021-08-09T23:00:00Z,2021-08-10T00:00:00Z,2021-08-09,17,IRONMTN_2_N001,LMP,66.34161
2021-08-09T19:00:00Z,2021-08-09T20:00:00Z,2021-08-09,13,IRONMTN_2_N001,LMP,45.72239
2021-08-09T07:00:00Z,2021-08-09T08:00:00Z,2021-08-09,1,IRONMTN_2_N001,LMP,45.56448
2021-08-10T02:00:00Z,2021-08-10T03:00:00Z,2021-08-09,20,IRONMTN_2_N001,LMP,97.06342
2021-08-10T00:00:00Z,2021-08-10T01:00:00Z,2021-08-09,18,IRONMTN_2_N001,LMP,71.63253
2021-08-09T22:00:00Z,2021-08-09T23:00:00Z,2021-08-09,16,IRONMTN_2_N001,LMP,58.07494
2021-08-09T20:00:00Z,2021-08-09T21:00:00Z,2021-08-09,14,IRONMTN_2_N001,LMP,46.9566
2021-08-09T12:00:00Z,2021-08-09T13:00:00Z,2021-08-09,6,IRONMTN_2_N001,LMP,46.83935
2021-08-09T10:00:00Z,2021-08-09T11:00:00Z,2021-08-09,4,IRONMTN_2_N001,LMP,43.88141
2021-08-10T01:00:00Z,2021-08-10T02:00:00Z,2021-08-09,19,IRONMTN_2_N001,LMP,85.63898
2021-08-09T18:00:00Z,2021-08-09T19:00:00Z,2021-08-09,12,IRONMTN_2_N001,LMP,44.08246
2021-08-09T16:00:00Z,2021-08-09T17:00:00Z,2021-08-09,10,IRONMTN_2_N001,LMP,40.55226
2021-08-09T13:00:00Z,2021-08-09T14:00:00Z,2021-08-09,7,IRONMTN_2_N001,LMP,53.10436
2021-08-10T06:00:00Z,2021-08-10T07:00:00Z,2021-08-09,24,IRONMTN_2_N001,LMP,50.9907
2021-08-09T11:00:00Z,2021-08-09T12:00:00Z,2021-08-09,5,IRONMTN_2_N001,LMP,43.65043
2021-08-10T05:00:00Z,2021-08-10T06:00:00Z,2021-08-09,23,IRONMTN_2_N001,LMP,57.07646
2021-08-09T08:00:00Z,2021-08-09T09:00:00Z,2021-08-09,2,IRONMTN_2_N001,LMP,43.70952
2021-08-10T03:00:00Z,2021-08-10T04:00:00Z,2021-08-09,21,IRONMTN_2_N001,LMP,85.37609
2021-08-09T21:00:00Z,2021-08-09T22:00:00Z,2021-08-09,15,IRONMTN_2_N001,LMP,50.9158
2021-08-09T09:00:00Z,2021-08-09T10:00:00Z,2021-08-09,3,IRONMTN_2_N001,LMP,43.2681
2021-08-09T15:00:00Z,2021-08-09T16:00:00Z,2021-08-09,9,IRONMTN_2_N001,LMP,39.64027
2021-08-10T04:00:00Z,2021-08-10T05:00:00Z,2021-08-09,22,IRONMTN_2_N001,LMP,71.32672
2021-08-09T14:00:00Z,2021-08-09T15:00:00Z,2021-08-09,8,IRONMTN_2_N001,LMP,44.70786
2021-08-10T07:00:00Z,2021-08-10T08:00:00Z,2021-08-10,1,IRONMTN_2_N001,LMP,50.00334
2021-08-10T08:00:00Z,2021-08-10T09:00:00Z,2021-08-10,2,IRONMTN_2_N001,LMP,49.22154
2021-08-10T13:00:00Z,2021-08-10T14:00:00Z,2021-08-10,7,IRONMTN_2_N001,LMP,60.8913
2021-08-10T14:00:00Z,2021-08-10T15:00:00Z,2021-08-10,8,IRONMTN_2_N001,LMP,49.02443
2021-08-10T18:00:00Z,2021-08-10T19:00:00Z,2021-08-10,12,IRONMTN_2_N001,LMP,47.41302
2021-08-10T11:00:00Z,2021-08-10T12:00:00Z,2021-08-10,5,IRONMTN_2_N001,LMP,47.90789
2021-08-10T17:00:00Z,2021-08-10T18:00:00Z,2021-08-10,11,IRONMTN_2_N001,LMP,45.22798
